"season","episode","number_line","timecode_in","timecode_out","text"
"1","9","284","00:25:29:04","00:25:32:07","I have been waiting for you
to show up today"
"1","9","285","00:25:32:09","00:25:34:14","so I could thank you for what you did."
"1","9","286","00:25:37:04","00:25:38:10","There we go."
"1","9","287","00:25:41:10","00:25:42:19","Where did he go?"
"1","9","288","00:25:43:20","00:25:44:23","Master Lee?"
"1","9","289","00:26:00:20","00:26:03:10","Is it because I have not taken
chaste herb tea for a while?"
"1","9","290","00:26:06:15","00:26:09:22","SEJUKWON"
"1","9","291","00:26:11:15","00:26:13:22","Master Heo is not here right now."
"1","9","292","00:26:13:24","00:26:16:06","But he has been waiting for you to arrive."
"1","9","293","00:26:16:24","00:26:18:09","Please come inside."
"1","9","294","00:26:24:12","00:26:27:00","A welcome ceremony
for a new mage at Jeongjingak?"
"1","9","295","00:26:27:03","00:26:28:17","Master Heo will come home drunk."
"1","9","296","00:26:30:05","00:26:32:13","We both know
how much Grandfather loves alcohol."
"1","9","297","00:26:33:04","00:26:37:02","Young Lady,
should we also head to Chwiseonru?"
"1","9","298","00:26:37:22","00:26:40:13","Your future husband will be there."
"1","9","299","00:26:41:06","00:26:44:06","-What?
-Madam Heo told me everything."
"1","9","300","00:26:44:08","00:26:48:13","I heard your grandfather has picked out
a few mages to be your future husband."
"1","9","301","00:26:48:15","00:26:51:14","Among them are Park Dang-gu,
the heir of Songrim,"
"1","9","302","00:26:51:16","00:26:53:19","and Seo Yul from the Seo family."
"1","9","303","00:26:53:21","00:26:56:00","I am not here to get married."
"1","9","304","00:26:56:14","00:26:58:16","I am here to help out
at the royal infirmary."
"1","9","305","00:26:58:18","00:27:01:22","Do you think the Crown Prince
is also on the list?"
"1","9","306","00:27:02:17","00:27:05:11","-With your beauty--
-Sun-i."
"1","9","307","00:27:05:13","00:27:07:16","Your fussing has already
embarrassed me once."
"1","9","308","00:27:09:10","00:27:10:20","Have you forgotten?"
"1","9","309","00:27:10:23","00:27:13:18","Oh, you mean that arrogant mage?"
"1","9","310","00:27:14:09","00:27:17:11","We should have asked for his name
so we could tell Master Heo."
"1","9","311","00:27:19:12","00:27:20:20","You are right."
"1","9","312","00:27:21:17","00:27:23:19","I should have asked what his name was."
"1","9","313","00:27:26:11","00:27:27:22","Are you all right?"
"1","9","314","00:27:31:04","00:27:33:01","I wonder if I will ever…"
"1","9","315","00:27:35:19","00:27:37:03","get to see him again."
"1","9","316","00:27:41:17","00:27:42:20","That is enough."
"1","9","317","00:27:47:11","00:27:51:15","Uk, you owe me one,"
"1","9","318","00:27:51:17","00:27:53:11","so promise me this."
"1","9","319","00:27:53:13","00:27:55:22","-Promise you what?
-That one day,"
"1","9","320","00:27:56:00","00:28:00:14","when I ask you to do something,
you will promise to do it no matter what."
"1","9","321","00:28:01:18","00:28:02:24","All right. I promise."
"1","9","322","00:28:03:18","00:28:05:12","Oh, wait."
"1","9","323","00:28:05:13","00:28:08:20","Before you make your promise,
there is something I must clarify."
"1","9","324","00:28:08:22","00:28:13:10","I am asking you this because
you are acquainted with Master Lee."
"1","9","325","00:28:13:13","00:28:17:11","By any chance, have you been
taking the chaste herb tea for training?"
"1","9","326","00:28:18:13","00:28:21:18","No, I have not. Never."
"1","9","327","00:28:22:09","00:28:24:03","So you are not practicing celibacy?"
"1","9","328","00:28:24:06","00:28:27:14","Of course not. I want to get married.
That is just ridiculous."
"1","9","329","00:28:27:16","00:28:29:17","Then all is good. Here."
"1","9","330","00:28:33:02","00:28:35:02","You are also a candidate now."
"1","9","331","00:28:35:04","00:28:37:16","All three of you are candidates."
"1","9","332","00:28:39:08","00:28:42:02","Do not forget to thank Master Lee."
"1","9","333","00:28:42:04","00:28:45:16","If he did not vouch for you,
things would have gotten complicated."
"1","9","334","00:28:45:19","00:28:47:00","Of course."
"1","9","335","00:28:47:02","00:28:50:14","You almost had people
get the wrong idea about you"
