"season","episode","number_line","timecode_in","timecode_out","text"
"1","3","355","00:27:03:14","00:27:05:20","I need to feel motivated
in order to do something."
"1","3","356","00:27:06:16","00:27:07:20","Because you are lazy."
"1","3","357","00:27:08:08","00:27:12:02","I have noticed that
you never do anything around the house."
"1","3","358","00:27:12:04","00:27:14:07","I know everything by heart. Test me."
"1","3","359","00:27:14:09","00:27:16:00","How do you think I recognized you?"
"1","3","360","00:27:16:02","00:27:18:15","It was because I saw you using Tansu.
I know it all."
"1","3","361","00:27:19:02","00:27:20:08","You are all talk."
"1","3","362","00:27:20:10","00:27:21:23","I can do more than talk now."
"1","3","363","00:27:24:19","00:27:26:15","Did you just see that?"
"1","3","364","00:27:26:18","00:27:28:08","I am a quick learner."
"1","3","365","00:27:28:10","00:27:31:07","I will quickly master Jipsu.
How long does it take?"
"1","3","366","00:27:31:09","00:27:33:13","I was a fast learner,
but I took five years."
"1","3","367","00:27:33:15","00:27:35:10","Those who are slow take 20 years."
"1","3","368","00:27:35:12","00:27:36:15","As for you…"
"1","3","369","00:27:38:03","00:27:40:02","You may master it pretty quickly"
"1","3","370","00:27:40:19","00:27:42:04","since you are Jang Gang's son."
"1","3","371","00:27:43:05","00:27:45:03","What does he have to do with this?"
"1","3","372","00:27:45:05","00:27:48:01","He was a genius
who only took a year to master Jipsu."
"1","3","373","00:27:48:19","00:27:50:02","If you achieve that,"
"1","3","374","00:27:50:04","00:27:52:18","rumors that say
you are not his son will subside."
"1","3","375","00:27:52:20","00:27:54:23","But of course,
I doubt it will be possible."
"1","3","376","00:27:55:11","00:27:57:15","If he took a year,
I will do it in six months."
"1","3","377","00:27:57:17","00:27:59:14","No, I will do it in three months."
"1","3","378","00:28:00:04","00:28:01:00","You are bluffing."
"1","3","379","00:28:01:02","00:28:04:00","I am determined, so do not discourage me."
"1","3","380","00:28:07:23","00:28:10:04","Maidservant Kim asked me
to sweep the entire yard."
"1","3","381","00:28:10:17","00:28:12:04","You have recovered a lot,"
"1","3","382","00:28:12:06","00:28:15:04","and you seem to be doing better,
so help me out."
"1","3","383","00:28:18:03","00:28:19:00","What…"
"1","3","384","00:28:20:20","00:28:22:03","Mu-deok."
